"scopus_id"
AUTHOR_ID:7401756610
AUTHOR_ID:55713064200
AUTHOR_ID:7102632793
AUTHOR_ID:56489740200
AUTHOR_ID:7004388816
AUTHOR_ID:9742147000
AUTHOR_ID:6602405457
AUTHOR_ID:35375821300
AUTHOR_ID:35353377200
AUTHOR_ID:7801499370
AUTHOR_ID:56455927800
AUTHOR_ID:7202567783
AUTHOR_ID:7101814195
AUTHOR_ID:56596311800
AUTHOR_ID:7003842039
AUTHOR_ID:7004330308
AUTHOR_ID:26436356100
AUTHOR_ID:56188159100
AUTHOR_ID:35350846200
AUTHOR_ID:56638728600
AUTHOR_ID:7401618503
AUTHOR_ID:56079473100
AUTHOR_ID:35582814500
AUTHOR_ID:6602132711
AUTHOR_ID:14023450800
AUTHOR_ID:7006235204
AUTHOR_ID:7201661918
AUTHOR_ID:7006155177
AUTHOR_ID:7007011514
AUTHOR_ID:12805571700
AUTHOR_ID:55574232841
AUTHOR_ID:55929716400
AUTHOR_ID:7202620446
AUTHOR_ID:35574245300
AUTHOR_ID:56401560600
AUTHOR_ID:7006654711
AUTHOR_ID:37032039800
AUTHOR_ID:56506553100
AUTHOR_ID:56363231900
AUTHOR_ID:7004565862
AUTHOR_ID:6701745906
AUTHOR_ID:7006468865
AUTHOR_ID:6603491077
AUTHOR_ID:56350638800
AUTHOR_ID:47061062100
AUTHOR_ID:7102844967
AUTHOR_ID:6505936051
AUTHOR_ID:7007171710
AUTHOR_ID:56216011300
AUTHOR_ID:7007064858
AUTHOR_ID:55569438500
AUTHOR_ID:7403128652
AUTHOR_ID:7004440303
AUTHOR_ID:26643068600
AUTHOR_ID:7409195750
AUTHOR_ID:7003751564
AUTHOR_ID:7006373772
AUTHOR_ID:8453688700
AUTHOR_ID:7003292501
AUTHOR_ID:7004431871
AUTHOR_ID:7102284169
AUTHOR_ID:8920756500
AUTHOR_ID:7102158785
AUTHOR_ID:7103015520
AUTHOR_ID:7004212755
AUTHOR_ID:7201360113
AUTHOR_ID:56025778800
AUTHOR_ID:7005001908
AUTHOR_ID:13104668400
AUTHOR_ID:7102189072
AUTHOR_ID:7005425888
AUTHOR_ID:35248909800
AUTHOR_ID:7201713931
AUTHOR_ID:56638942600
AUTHOR_ID:55823571800
AUTHOR_ID:7005067870
AUTHOR_ID:55435260100
AUTHOR_ID:13609936600
AUTHOR_ID:8314075000
AUTHOR_ID:35414895000
AUTHOR_ID:36788496200
AUTHOR_ID:7007086441
AUTHOR_ID:7102802942
AUTHOR_ID:35552623800
AUTHOR_ID:7102322674
AUTHOR_ID:6603232765
AUTHOR_ID:6701791506
AUTHOR_ID:6602573594
AUTHOR_ID:15842308500
AUTHOR_ID:7401496925
AUTHOR_ID:21035951300
AUTHOR_ID:6506163934
AUTHOR_ID:35619791600
AUTHOR_ID:35766477600
AUTHOR_ID:7003955665
AUTHOR_ID:7004572409
AUTHOR_ID:56448203300
AUTHOR_ID:6701795093
AUTHOR_ID:7006125040
AUTHOR_ID:7005917811
AUTHOR_ID:35598339900
AUTHOR_ID:35552967300
AUTHOR_ID:7403254132
AUTHOR_ID:7103013582
AUTHOR_ID:15043112700
AUTHOR_ID:7005846342
AUTHOR_ID:56588580600
AUTHOR_ID:7103357626
AUTHOR_ID:7005221732
AUTHOR_ID:56013800800
AUTHOR_ID:9036948400
AUTHOR_ID:7005446900
AUTHOR_ID:7005016182
AUTHOR_ID:7201786066
AUTHOR_ID:7004871840
AUTHOR_ID:7006771472
AUTHOR_ID:55451541900
AUTHOR_ID:18234218600
AUTHOR_ID:7005572606
AUTHOR_ID:7005517998
AUTHOR_ID:7201899896
AUTHOR_ID:8342925400
AUTHOR_ID:7201522757
AUTHOR_ID:7501629270
AUTHOR_ID:55854308400
AUTHOR_ID:16155557000
AUTHOR_ID:35494134200
AUTHOR_ID:13608269700
AUTHOR_ID:7003395660
AUTHOR_ID:7003282765
AUTHOR_ID:7202329143
AUTHOR_ID:24075144900
AUTHOR_ID:7402427136
AUTHOR_ID:7005050167
AUTHOR_ID:7102334150
AUTHOR_ID:7005049406
AUTHOR_ID:7006902046
AUTHOR_ID:6506120271
AUTHOR_ID:26643254500
AUTHOR_ID:55667111200
AUTHOR_ID:7102397774
AUTHOR_ID:56590945800
AUTHOR_ID:25949565600
AUTHOR_ID:55260583700
AUTHOR_ID:34872012100
AUTHOR_ID:7006221732
AUTHOR_ID:6602330525
AUTHOR_ID:6507850748
AUTHOR_ID:7202450257
AUTHOR_ID:7003722637
AUTHOR_ID:7201562813
AUTHOR_ID:6701787139
AUTHOR_ID:7004086356
AUTHOR_ID:55619313194
AUTHOR_ID:7406328099
AUTHOR_ID:55408732200
AUTHOR_ID:27172018900
AUTHOR_ID:6602166584
AUTHOR_ID:7005104549
AUTHOR_ID:6701757972
AUTHOR_ID:56040575900
AUTHOR_ID:7102602886
AUTHOR_ID:7103277797
AUTHOR_ID:7402266863
AUTHOR_ID:6506405396
AUTHOR_ID:55892905800
AUTHOR_ID:7006438468
AUTHOR_ID:7102300657
AUTHOR_ID:6701547637
AUTHOR_ID:7006062923
AUTHOR_ID:7004258619
AUTHOR_ID:7201910957
AUTHOR_ID:7005139106
AUTHOR_ID:7003591212
AUTHOR_ID:7402103533
AUTHOR_ID:6603442804
AUTHOR_ID:7102090049
AUTHOR_ID:7005965473
AUTHOR_ID:56240110000
AUTHOR_ID:56549400000
AUTHOR_ID:56510336400
AUTHOR_ID:7003482507
AUTHOR_ID:7003399243
AUTHOR_ID:6701812035
AUTHOR_ID:7003995002
AUTHOR_ID:56603354300
AUTHOR_ID:6602354102
AUTHOR_ID:7003309702
AUTHOR_ID:7404031151
AUTHOR_ID:6602692826
AUTHOR_ID:7005470427
AUTHOR_ID:6506998644
AUTHOR_ID:7202084898
AUTHOR_ID:7005709488
AUTHOR_ID:6603648558
AUTHOR_ID:55256132200
AUTHOR_ID:7006090665
AUTHOR_ID:7403487443
AUTHOR_ID:35580495900
AUTHOR_ID:36741952400
AUTHOR_ID:7007112379
AUTHOR_ID:56498016500
AUTHOR_ID:6602960347
AUTHOR_ID:55515957200
AUTHOR_ID:6602566797
AUTHOR_ID:6701734229
AUTHOR_ID:8940202300
AUTHOR_ID:7402410218
AUTHOR_ID:7404591819
AUTHOR_ID:55950606300
AUTHOR_ID:7006002930
AUTHOR_ID:6602459320
AUTHOR_ID:7006478950
AUTHOR_ID:25940305600
AUTHOR_ID:36624686300
AUTHOR_ID:7004396711
AUTHOR_ID:8914184500
AUTHOR_ID:6603801382
AUTHOR_ID:6602733994
AUTHOR_ID:6603074939
AUTHOR_ID:7005806665
AUTHOR_ID:6701569818
AUTHOR_ID:16201876500
AUTHOR_ID:7202518254
AUTHOR_ID:55389942600
AUTHOR_ID:8599486300
AUTHOR_ID:6701555037
AUTHOR_ID:7004387896
AUTHOR_ID:7005527686
AUTHOR_ID:14018817600
AUTHOR_ID:35373080600
AUTHOR_ID:35357983300
AUTHOR_ID:7006645060
AUTHOR_ID:56288932000
AUTHOR_ID:6603658152
AUTHOR_ID:7005708866
AUTHOR_ID:6701431169
AUTHOR_ID:53879778800
AUTHOR_ID:55993645500
AUTHOR_ID:35582390200
AUTHOR_ID:7004603800
AUTHOR_ID:7102011761
AUTHOR_ID:55574236331
AUTHOR_ID:6603763480
AUTHOR_ID:7004597857
AUTHOR_ID:7202676835
AUTHOR_ID:14036406400
AUTHOR_ID:7003732147
AUTHOR_ID:6602788466
AUTHOR_ID:36012660600
AUTHOR_ID:56520749500
AUTHOR_ID:7102380448
AUTHOR_ID:55878949100
AUTHOR_ID:8119595300
AUTHOR_ID:35423675500
AUTHOR_ID:7004203300
AUTHOR_ID:55906274800
AUTHOR_ID:56647552300
AUTHOR_ID:23502263000
AUTHOR_ID:6603694163
AUTHOR_ID:6602802100
AUTHOR_ID:35515050000
AUTHOR_ID:7004525411
AUTHOR_ID:56423380100
AUTHOR_ID:6603146795
AUTHOR_ID:7003474593
AUTHOR_ID:55851947221
AUTHOR_ID:7003595023
AUTHOR_ID:6602143031
AUTHOR_ID:8286891500
AUTHOR_ID:55569799900
AUTHOR_ID:56401624800
AUTHOR_ID:6505467764
AUTHOR_ID:7101706816
AUTHOR_ID:6507325385
AUTHOR_ID:7005041141
AUTHOR_ID:7005249045
AUTHOR_ID:24300627100
AUTHOR_ID:6603790994
AUTHOR_ID:56559390500
AUTHOR_ID:6603806843
AUTHOR_ID:56428793900
AUTHOR_ID:7005247284
AUTHOR_ID:7101649317
AUTHOR_ID:6602940198
AUTHOR_ID:7402906827
AUTHOR_ID:6603126949
AUTHOR_ID:8631558200
AUTHOR_ID:56657325900
AUTHOR_ID:6603912843
AUTHOR_ID:56669298900
AUTHOR_ID:7101874999
AUTHOR_ID:6603618254
AUTHOR_ID:36609513900
AUTHOR_ID:36669279100
AUTHOR_ID:7004099456
AUTHOR_ID:7201814005
AUTHOR_ID:23468570400
AUTHOR_ID:6603745650
AUTHOR_ID:15020151000
AUTHOR_ID:55359541100
AUTHOR_ID:6603424105
AUTHOR_ID:7006657617
AUTHOR_ID:55892961000
AUTHOR_ID:9742712000
AUTHOR_ID:7005771061
AUTHOR_ID:7102684132
AUTHOR_ID:55314903600
AUTHOR_ID:7003574421
AUTHOR_ID:34875984000
AUTHOR_ID:7005346479
AUTHOR_ID:8944981700
AUTHOR_ID:6602667784
AUTHOR_ID:55509640400
AUTHOR_ID:7004175156
AUTHOR_ID:14023907300
AUTHOR_ID:7003421947
AUTHOR_ID:9736309600
AUTHOR_ID:7003854926
AUTHOR_ID:7004200421
AUTHOR_ID:7402848734
AUTHOR_ID:7401846922
AUTHOR_ID:7006569062
AUTHOR_ID:7004387571
AUTHOR_ID:7102038885
AUTHOR_ID:10538815500
AUTHOR_ID:35416882500
AUTHOR_ID:7006291912
AUTHOR_ID:7401904991
AUTHOR_ID:7005376436
AUTHOR_ID:9243272100
AUTHOR_ID:56115560100
AUTHOR_ID:7102895639
AUTHOR_ID:6603113799
AUTHOR_ID:7005885696
AUTHOR_ID:6701502500
AUTHOR_ID:24470073300
AUTHOR_ID:56236451500
AUTHOR_ID:7006520778
AUTHOR_ID:56134343500
AUTHOR_ID:22133809400
AUTHOR_ID:7203026045
AUTHOR_ID:55181651300
AUTHOR_ID:56649152100
AUTHOR_ID:24424886800
AUTHOR_ID:7201870739
AUTHOR_ID:35516352100
AUTHOR_ID:7006742740
AUTHOR_ID:7102937486
AUTHOR_ID:7003409066
AUTHOR_ID:7102780640
AUTHOR_ID:56659156400
AUTHOR_ID:6603585049
AUTHOR_ID:7402325825
AUTHOR_ID:7004916925
AUTHOR_ID:55855464300
AUTHOR_ID:7003622253
AUTHOR_ID:7202682746
AUTHOR_ID:21734955300
AUTHOR_ID:26643466000
AUTHOR_ID:7003502722
AUTHOR_ID:6701485226
AUTHOR_ID:55965451700
AUTHOR_ID:6602671331
AUTHOR_ID:30967637200
AUTHOR_ID:7202563575
AUTHOR_ID:56640998200
AUTHOR_ID:6602252743
AUTHOR_ID:55423086400
AUTHOR_ID:7202226576
AUTHOR_ID:35068309600
AUTHOR_ID:7003315219
AUTHOR_ID:7006512158
AUTHOR_ID:7006055032
AUTHOR_ID:6701810732
AUTHOR_ID:19640553800
AUTHOR_ID:56511049400
AUTHOR_ID:35517447000
AUTHOR_ID:7102270444
AUTHOR_ID:7201992853
AUTHOR_ID:35480402300
AUTHOR_ID:6701591541
AUTHOR_ID:7004497632
AUTHOR_ID:35316418700
AUTHOR_ID:54384941700
AUTHOR_ID:37021166800
AUTHOR_ID:14010331700
AUTHOR_ID:12647205500
AUTHOR_ID:36057349700
AUTHOR_ID:7004148210
AUTHOR_ID:7004329715
AUTHOR_ID:36194922800
AUTHOR_ID:7006196524
AUTHOR_ID:7101979349
AUTHOR_ID:56581459500
AUTHOR_ID:6508367810
AUTHOR_ID:7007160033
AUTHOR_ID:7004471523
AUTHOR_ID:55553734346
AUTHOR_ID:7003994340
AUTHOR_ID:7404861757
AUTHOR_ID:7003287999
AUTHOR_ID:7005846061
AUTHOR_ID:23092897300
AUTHOR_ID:7004471295
AUTHOR_ID:35277990500
AUTHOR_ID:6701401509
AUTHOR_ID:6603451125
AUTHOR_ID:7102867840
AUTHOR_ID:7102235968
AUTHOR_ID:7006530431
AUTHOR_ID:7102180914
AUTHOR_ID:7006015230
AUTHOR_ID:7003761446
AUTHOR_ID:7402077736
AUTHOR_ID:14007822000
AUTHOR_ID:7103171459
AUTHOR_ID:16174781400
AUTHOR_ID:56424324300
AUTHOR_ID:7102492398
AUTHOR_ID:6603245038
AUTHOR_ID:6507838590
AUTHOR_ID:55715674100
AUTHOR_ID:7102242989
AUTHOR_ID:6602176279
AUTHOR_ID:24390828900
AUTHOR_ID:6602900233
AUTHOR_ID:7004064310
AUTHOR_ID:7005370600
AUTHOR_ID:7006925150
AUTHOR_ID:56595989400
AUTHOR_ID:7004854335
AUTHOR_ID:7005061878
AUTHOR_ID:7101912636
AUTHOR_ID:7005599224
AUTHOR_ID:20534698700
AUTHOR_ID:7103060823
AUTHOR_ID:6603548430
AUTHOR_ID:56139711100
AUTHOR_ID:7007071588
AUTHOR_ID:36113914000
AUTHOR_ID:8067817100
AUTHOR_ID:7004516612
AUTHOR_ID:56089991900
AUTHOR_ID:55475336000
AUTHOR_ID:7003671038
AUTHOR_ID:56463138100
AUTHOR_ID:24462285700
AUTHOR_ID:56557183800
AUTHOR_ID:6507596369
AUTHOR_ID:6701382468
AUTHOR_ID:56265620600
AUTHOR_ID:7006335705
AUTHOR_ID:26643185800
AUTHOR_ID:35452289900
AUTHOR_ID:7004222961
AUTHOR_ID:55253524400
AUTHOR_ID:8658133200
AUTHOR_ID:7005410943
AUTHOR_ID:56466848900
AUTHOR_ID:27167734800
AUTHOR_ID:7401708291
AUTHOR_ID:7004892716
AUTHOR_ID:7004721153
AUTHOR_ID:6602391830
AUTHOR_ID:7003749250
AUTHOR_ID:7201366505
AUTHOR_ID:35451430800
AUTHOR_ID:55263731400
AUTHOR_ID:35412870200
AUTHOR_ID:7004239555
AUTHOR_ID:25932048400
AUTHOR_ID:56540917500
AUTHOR_ID:56123587900
AUTHOR_ID:7003880315
AUTHOR_ID:7003836739
AUTHOR_ID:7102011004
AUTHOR_ID:55190932100
AUTHOR_ID:8651549000
AUTHOR_ID:7006376788
AUTHOR_ID:56664740200
AUTHOR_ID:7005701974
AUTHOR_ID:7403226442
AUTHOR_ID:22942055800
AUTHOR_ID:35273662800
AUTHOR_ID:7201819643
AUTHOR_ID:7004411537
AUTHOR_ID:8591033900
AUTHOR_ID:7401706022
AUTHOR_ID:7003500884
AUTHOR_ID:56648765200
AUTHOR_ID:17344801500
AUTHOR_ID:6505857959
AUTHOR_ID:15840531300
AUTHOR_ID:7003995580
AUTHOR_ID:15129786600
AUTHOR_ID:35592445300
AUTHOR_ID:6701706234
AUTHOR_ID:7003542160
AUTHOR_ID:56637099500
AUTHOR_ID:56590607200
AUTHOR_ID:16201997100
AUTHOR_ID:36961510800
AUTHOR_ID:55961534400
AUTHOR_ID:7003381126
AUTHOR_ID:7006115989
AUTHOR_ID:7005498933
AUTHOR_ID:56243705900
AUTHOR_ID:56433778000
AUTHOR_ID:56456075400
AUTHOR_ID:56097913400
AUTHOR_ID:8571525400
AUTHOR_ID:7103026343
AUTHOR_ID:7201800295
AUTHOR_ID:7004187486
AUTHOR_ID:7006393703
AUTHOR_ID:7202451515
AUTHOR_ID:54788003700
AUTHOR_ID:7003737404
AUTHOR_ID:24759185600
AUTHOR_ID:6701777884
AUTHOR_ID:7006260874
AUTHOR_ID:7005613209
AUTHOR_ID:6602190109
AUTHOR_ID:7003456756
AUTHOR_ID:7102607042
AUTHOR_ID:7202277849
AUTHOR_ID:7102432281
AUTHOR_ID:54395366200
AUTHOR_ID:35619659300
AUTHOR_ID:6602899918
AUTHOR_ID:7102352340
AUTHOR_ID:55969837700
AUTHOR_ID:7202944710
AUTHOR_ID:7003676211
AUTHOR_ID:56399062300
AUTHOR_ID:7202570381
AUTHOR_ID:6701910212
AUTHOR_ID:34873471600
AUTHOR_ID:35919499500
AUTHOR_ID:55846534500
AUTHOR_ID:26430587700
AUTHOR_ID:6505793695
AUTHOR_ID:36717559300
AUTHOR_ID:24295689600
AUTHOR_ID:6602153210
AUTHOR_ID:7003716661
AUTHOR_ID:6602081430
AUTHOR_ID:6603284580
AUTHOR_ID:35194232100
AUTHOR_ID:7202833073
AUTHOR_ID:7101602467
AUTHOR_ID:7004276955
AUTHOR_ID:35464792800
AUTHOR_ID:6602406585
AUTHOR_ID:56587537800
AUTHOR_ID:7005587916
AUTHOR_ID:6701846614
AUTHOR_ID:6602227991
AUTHOR_ID:7203022268
AUTHOR_ID:15620960600
AUTHOR_ID:6602737749
AUTHOR_ID:6602916652
AUTHOR_ID:55628886100
AUTHOR_ID:56463403600
AUTHOR_ID:8231922500
AUTHOR_ID:7005651229
AUTHOR_ID:7006731808
AUTHOR_ID:7003608402
AUTHOR_ID:7004412443
AUTHOR_ID:56564818900
AUTHOR_ID:8834590400
AUTHOR_ID:7004331533
AUTHOR_ID:55898434700
AUTHOR_ID:36436934900
AUTHOR_ID:7201743234
AUTHOR_ID:6602088577
AUTHOR_ID:7005255323
AUTHOR_ID:35478289800
AUTHOR_ID:55367904700
AUTHOR_ID:7006370201
AUTHOR_ID:56425826400
AUTHOR_ID:6603949572
AUTHOR_ID:7103374507
AUTHOR_ID:8041313200
AUTHOR_ID:7202074281
AUTHOR_ID:16409885600
AUTHOR_ID:24335833700
AUTHOR_ID:56553239900
AUTHOR_ID:7402170545
AUTHOR_ID:6603687971
AUTHOR_ID:7006701399
AUTHOR_ID:38060964400
AUTHOR_ID:7201701101
AUTHOR_ID:34975380100
AUTHOR_ID:55879701800
AUTHOR_ID:7004740377
AUTHOR_ID:7006567633
AUTHOR_ID:7004378231
AUTHOR_ID:7004838561
AUTHOR_ID:55673340800
AUTHOR_ID:7003636643
AUTHOR_ID:7003490940
AUTHOR_ID:7102010636
AUTHOR_ID:7004017162
AUTHOR_ID:34768727900
AUTHOR_ID:7202036777
AUTHOR_ID:7003881892
AUTHOR_ID:8909431600
AUTHOR_ID:24823735700
AUTHOR_ID:6602248230
AUTHOR_ID:7202486921
AUTHOR_ID:7004302514
AUTHOR_ID:6701502288
AUTHOR_ID:7003558132
AUTHOR_ID:8121615300
AUTHOR_ID:36068454800
AUTHOR_ID:7101692518
AUTHOR_ID:7202359060
AUTHOR_ID:7401752213
AUTHOR_ID:8508931100
AUTHOR_ID:7003480605
AUTHOR_ID:15842195500
AUTHOR_ID:7401838705
AUTHOR_ID:55974427900
AUTHOR_ID:53875065600
AUTHOR_ID:7003507842
AUTHOR_ID:7006227247
AUTHOR_ID:35448935600
AUTHOR_ID:21234030000
AUTHOR_ID:56466858100
AUTHOR_ID:7006486626
AUTHOR_ID:56614488200
AUTHOR_ID:7004626451
AUTHOR_ID:7102929664
AUTHOR_ID:56575953800
AUTHOR_ID:7102652413
AUTHOR_ID:6602405465
AUTHOR_ID:6701312277
AUTHOR_ID:7006167700
AUTHOR_ID:15057771300
AUTHOR_ID:7005526940
AUTHOR_ID:6602518830
AUTHOR_ID:56244490400
AUTHOR_ID:7003907622
AUTHOR_ID:35353139700
AUTHOR_ID:35212214400
AUTHOR_ID:7005337290
AUTHOR_ID:35467352200
AUTHOR_ID:26421048100
AUTHOR_ID:7006374879
AUTHOR_ID:35312063400
AUTHOR_ID:34769991900
AUTHOR_ID:7007130840
AUTHOR_ID:7005668331
AUTHOR_ID:6603051381
AUTHOR_ID:7006821001
AUTHOR_ID:8065612800
AUTHOR_ID:7202740180
AUTHOR_ID:7202729069
AUTHOR_ID:55301868900
AUTHOR_ID:56397758000
AUTHOR_ID:26767978100
AUTHOR_ID:7102180916
AUTHOR_ID:7102710025
AUTHOR_ID:7405385641
AUTHOR_ID:35463453000
AUTHOR_ID:6701850900
AUTHOR_ID:7201370731
AUTHOR_ID:35073558600
AUTHOR_ID:7005211977
AUTHOR_ID:7006302528
AUTHOR_ID:7004169205
AUTHOR_ID:35230820300
AUTHOR_ID:55326628400
AUTHOR_ID:6701741012
AUTHOR_ID:6701770323
AUTHOR_ID:7402241195
AUTHOR_ID:7005894619
AUTHOR_ID:7005272665
AUTHOR_ID:7004288424
AUTHOR_ID:6507886039
AUTHOR_ID:7402859192
AUTHOR_ID:24567286200
AUTHOR_ID:35270932100
AUTHOR_ID:7005501548
AUTHOR_ID:35498952000
AUTHOR_ID:6701759688
AUTHOR_ID:7103134410
AUTHOR_ID:7003909228
AUTHOR_ID:7005118766
AUTHOR_ID:7202750155
AUTHOR_ID:35619749500
AUTHOR_ID:7005373211
AUTHOR_ID:7003424872
AUTHOR_ID:55418891700
AUTHOR_ID:6602899116
AUTHOR_ID:7003364927
AUTHOR_ID:56601717100
AUTHOR_ID:7004548881
AUTHOR_ID:7409115023
AUTHOR_ID:35394634100
AUTHOR_ID:56257380600
AUTHOR_ID:7007065370
AUTHOR_ID:56258331700
AUTHOR_ID:6506492815
AUTHOR_ID:55789596100
AUTHOR_ID:7003319396
AUTHOR_ID:7003341293
AUTHOR_ID:7005743550
AUTHOR_ID:7005187198
AUTHOR_ID:6602690852
AUTHOR_ID:7006266454
AUTHOR_ID:7102560139
AUTHOR_ID:36077001300
AUTHOR_ID:56501089100
AUTHOR_ID:6503954233
AUTHOR_ID:7006356550
AUTHOR_ID:7004902894
AUTHOR_ID:7103251603
AUTHOR_ID:7102946518
AUTHOR_ID:7401842177
AUTHOR_ID:8862389300
AUTHOR_ID:55924252800
AUTHOR_ID:23111953200
AUTHOR_ID:56274944700
AUTHOR_ID:7004552525
AUTHOR_ID:6602447829
AUTHOR_ID:7006184979
AUTHOR_ID:6603392484
AUTHOR_ID:6602480794
AUTHOR_ID:7402906543
AUTHOR_ID:26643249600
AUTHOR_ID:6602685535
AUTHOR_ID:7006360183
AUTHOR_ID:7007079011
AUTHOR_ID:7003318447
AUTHOR_ID:7406367879
AUTHOR_ID:7005955229
AUTHOR_ID:55663051300
AUTHOR_ID:56257210700
AUTHOR_ID:7201936987
AUTHOR_ID:24178272900
AUTHOR_ID:7003755025
AUTHOR_ID:56567374900
AUTHOR_ID:6602787813
AUTHOR_ID:6701355516
AUTHOR_ID:55807752900
AUTHOR_ID:7408348918
AUTHOR_ID:6603142141
AUTHOR_ID:7801692388
AUTHOR_ID:6602987628
AUTHOR_ID:36953800800
AUTHOR_ID:16309263900
AUTHOR_ID:7006626258
AUTHOR_ID:6507630454
AUTHOR_ID:7005365066
AUTHOR_ID:36072896000
AUTHOR_ID:7102000725
AUTHOR_ID:7006449529
AUTHOR_ID:56036521400
AUTHOR_ID:7102441815
AUTHOR_ID:6603946726
AUTHOR_ID:7402232591
AUTHOR_ID:55954987900
AUTHOR_ID:7102960830
AUTHOR_ID:7006771609
AUTHOR_ID:56497253800
AUTHOR_ID:7003372213
AUTHOR_ID:7403369591
AUTHOR_ID:56014960000
AUTHOR_ID:8312667400
AUTHOR_ID:7003768698
AUTHOR_ID:7006667631
AUTHOR_ID:24598913600
AUTHOR_ID:9249640700
AUTHOR_ID:6701684711
AUTHOR_ID:7202565521
AUTHOR_ID:7006104318
AUTHOR_ID:55332865100
AUTHOR_ID:7006157399
AUTHOR_ID:7004002270
AUTHOR_ID:6603872070
AUTHOR_ID:6701522169
AUTHOR_ID:9039364100
AUTHOR_ID:35492280100
AUTHOR_ID:15120118000
AUTHOR_ID:26643353200
AUTHOR_ID:56421478000
AUTHOR_ID:36491375500
AUTHOR_ID:6505808567
AUTHOR_ID:56530254900
AUTHOR_ID:7101793222
AUTHOR_ID:7004973281
AUTHOR_ID:56299616100
AUTHOR_ID:7202381167
AUTHOR_ID:7005228076
AUTHOR_ID:56519256000
AUTHOR_ID:9734075200
AUTHOR_ID:56265321100
AUTHOR_ID:9846497700
AUTHOR_ID:35414140800
AUTHOR_ID:7005912232
AUTHOR_ID:55206153700
AUTHOR_ID:6603694152
AUTHOR_ID:35352401800
AUTHOR_ID:35493969500
AUTHOR_ID:26325059700
AUTHOR_ID:56482890200
AUTHOR_ID:7102676188
AUTHOR_ID:7103383586
AUTHOR_ID:56370719000
AUTHOR_ID:6603023870
AUTHOR_ID:55636321100
AUTHOR_ID:34668561200
AUTHOR_ID:55403404100
AUTHOR_ID:7003469597
AUTHOR_ID:55392917800
AUTHOR_ID:8298347800
AUTHOR_ID:15847518900
AUTHOR_ID:36863769300
AUTHOR_ID:7003979770
AUTHOR_ID:19434717600
AUTHOR_ID:55172802600
AUTHOR_ID:6602090791
AUTHOR_ID:7405406289
AUTHOR_ID:56601696800
AUTHOR_ID:16498330800
